851, 255.0, -357.0
852, 259.0, -370.0
853, 261.0, -343.0
854, 256.5, -360.5
855, 248.0, -356.0
856, 248.0, -381.0
857, 247.0, -366.0
858, 261.0, -363.0
859, 252.0, -351.0
860, 258.0, -359.0
861, 258.5, -346.5
862, 259.0, -373.0
863, 243.5, -359.5
864, 260.5, -360.5
865, 259.0, -355.0
866, 253.0, -376.0
867, 257.0, -362.0
868, 270.5, -352.5
869, 254.5, -360.5
870, 256.0, -357.0
871, 254.5, -357.5
872, 251.0, -363.0
873, 254.5, -349.5
874, 263.0, -362.0
875, 257.0, -354.0
876, 263.5, -357.5
877, 253.0, -358.0
878, 254.0, -372.0
879, 249.0, -344.0
880, 257.5, -353.5
881, 251.5, -358.5
882, 256.5, -360.5
883, 259.5, -348.5
884, 261.5, -357.5
885, 253.0, -358.0
886, 260.0, -353.0
887, 265.0, -345.0
888, 255.0, -360.0
889, 257.5, -349.5
890, 258.0, -360.0
891, 260.0, -339.0
892, 265.0, -359.0
893, 260.0, -352.0
894, 267.5, -361.5
895, 260.0, -351.0
896, 261.0, -359.0
897, 251.0, -344.0
898, 255.0, -366.0
899, 255.5, -351.5
900, 262.0, -360.0
901, 248.5, -350.5
902, 257.0, -356.0
903, 260.0, -365.0
904, 249.0, -369.0
905, 255.5, -347.5
906, 258.0, -365.0
907, 259.0, -348.0
908, 260.0, -362.0
909, 260.5, -353.5
910, 248.5, -361.5
911, 241.5, -357.5
912, 250.0, -382.0
913, 250.0, -353.0
914, 258.5, -363.5
915, 253.0, -359.0
916, 258.0, -359.0
917, 269.0, -345.0
918, 249.5, -365.5
919, 249.0, -360.0
920, 253.5, -360.5
921, 252.5, -351.5
922, 260.0, -364.0
923, 254.0, -361.0
924, 279.5, -354.5
925, 254.5, -353.5
926, 260.5, -366.5
927, 258.0, -355.0
928, 262.5, -362.5
929, 256.5, -355.5
930, 268.5, -357.5
931, 261.5, -351.5
932, 258.0, -359.0
933, 254.5, -347.5
934, 267.0, -347.0
935, 255.0, -350.0
936, 255.5, -364.5
937, 260.5, -354.5
938, 253.5, -359.5
939, 246.5, -357.5
940, 262.0, -361.0
941, 259.5, -348.5
942, 255.5, -361.5
943, 260.5, -347.5
944, 265.0, -365.0
945, 255.5, -358.5
946, 258.5, -364.5
947, 255.5, -351.5
